קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,הוצאה נטו
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600237,רזרבה לתקציב התאמות,10000
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600238,יעודה פרויקטים,71844
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600239,בינוי תחנות כיבוי חדשות,42671
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600240,רכש כבאיות ורכבי חילוץ,56104
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600241,בינוי מגזר ערבי - החלטת ממשלה מס' 852,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,760,כבאות והצלה,76002,קניות,7600297,רזרבה לעמידה ביעד ההוצאה,14509
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700101,סוהרים,1798102
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700102,סוהרים - קבע ראשוני,433226
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700103,הוצאות פרישה ומענקי מסלולי שירות,3599
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700105,סוהרים בשירות חובה,11590
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700108,"הפחתות - שכר מושאלים מגופי הבט""פ",3333
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700111,סטודנטים,67
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700112,שירות לאומי,1055
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700114,"יעודה שיא כ""א",67198
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700116,מתמחים בעריכת דין,336
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700117,"""היעדר קביעות"" תשלומי רטרו",0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700119,סיוע רווחה מיוחד (עד 2023),1200
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700126,"הוצאות שכר נלוות (תחבורה ציבורית, פלאפונים, ביטוח שיניים)",14610
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700127,"הטבות ת""ש - נופש ושי לחג",28408
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700131,נגדים-ראשוני,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700132,נגדים-מובהק,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700133,נגדים-פנסיוני,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700134,קצינים - עד כלאי,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700135,"קצינים-ר""כ",0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700136,"קצינים-סג""ד+גנ""מ",0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700137,"קצינים-תג""ד ומעלה",0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700189,ייעודה הוצאות שכר נלוות,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700190,ייעודה לגיוס שירות בתי הסוהר,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77001,שכר,7700198,רזרבה להתיקרויות שכר,96472
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700201,פרויקטי תכנון וארגון,13166
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700202,אחזקת בתי סוהר ומעצר,71687
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700211,השתתפות במשרדי ממשלה,5400
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700219,תעסוקת אסירים,20671
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700222,"משאבי אנוש, גיוס, טקסים ורפואת סגל",56725
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700226,רכש מרכזי מכר (קנטינות),0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700228,רווחת אסירים (רווחי מרכזי מכר),0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700229,תקון ושיקום אסירים,25945
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700230,מעצר בפיקוח אלקטרוני (יחידת מעוז),13430
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700233,השתתפות במינהל הרכב הממשלתי,27965
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700234,שכר דירה - השתתפות במינהל הדיור הממשלתי,3142
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700236,השתתפות במשטרה,6253
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700238,דמי שימוש - מינהל הדיור הממשלתי,1043
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700242,יעודה פרויקטים,424515
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700243,הוצאות פרסום,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700248,"רווחת סוהרים וקרן נציב שב""ס",5639
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700249,הכשרה ואימונים,10209
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700250,"אסירים - הסעדה, רפואה וציוד",117573
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700251,"סוהרים - הסעדה, מדים וציוד אישי",24062
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700252,תפעול ורכש מינהלי,37989
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700253,תפעול ורכש מבצעי (ביטחון ומודיעין),16234
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700254,"כלי רכב - דלק, ביטוח, אגרות, בלאי ותיקונים",24269
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700256,אחזקת טכנולוגיות ומערכות יעודיות,15259
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700257,"אחזקת טכנולוגיות (שירותי כ""א)",15389
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700296,קורונה - הוצאות תפעול ורכש,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700297,רזרבה לתקציב התאמות,30000
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77002,קניות,7700298,רזרבה לעמידה ביעד ההוצאה,43609
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700301,גמלאות,603996
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700302,רזרבה להתיקרויות שכר,27937
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700303,מענקי פרישה,46080
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700304,תשלומי היוון,0
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700306,סיוע רווחה מיוחד (עד 2023),1200
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700307,"""היעדר קביעות"" תשלומי רטרו",19200
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,770,שירות בתי הסוהר,77003,גמלאות,7700309,יעודה לגמלאות,79305
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,780,משטרת ישראל,78001,שכר,7800101,שוטרי קבע,5367689
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,780,משטרת ישראל,78001,שכר,7800102,שוטרים - קבע ראשוני,1482120
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,780,משטרת ישראל,78001,שכר,7800105,שירות לאומי,3544
1,בטחון וסדר ציבורי,12,בטחון פנים,7,המשרד לביטחון הפנים,780,משטרת ישראל,78001,שכר,7800107,הוצאות פרישה ומענקי מסלולי שירות,134753
